WarrenBuffers,2017-09-11 13:47,0,1,Kudos to @xcelenergy for this great act of compassion. You get big points in our 2018 Shining Businesses of Colorado Awards watch. https:// twitter.com/xcelenergy/sta tus/907263737085747201 …,,@xcelenergy,,9.07299517975888E+017,https://twitter.com/WarrenBuffers/status/907299517975887877
MEEAee,2017-09-11 13:45,0,0,Did you miss our webinar w/ Inspiring Efficiency Award winners @Nicor_Gas & @xcelenergy ? View the recording here: http:// ow.ly/xLYy30f4eW1 pic.twitter.com/tAWHxyWOKu,,@Nicor_Gas @xcelenergy,,9.07299015896781E+017,https://twitter.com/MEEAee/status/907299015896780800
RaptorResource,2017-09-11 12:08,1,6,"Camera work out in Platteville, CO @xcelenergy @XcelEnergyCO . Cleaned and replaced camera, added new camera: http:// bit.ly/2wS4SzD pic.twitter.com/QevkEqFY9t",,@xcelenergy @XcelEnergyCO,,9.07274657379659E+017,https://twitter.com/RaptorResource/status/907274657379659776
BVZ_Investools,2017-09-11 09:41,0,1,"Ken Rose covered for me on Friday since I was out of the office. For future scheduling questions, please contact customer service.",,,,9.0723761029222E+017,https://twitter.com/BVZ_Investools/status/907237610292219905
IokepaAloha,2017-09-11 09:32,0,1,Has the Friday Stock Investing class been suspended?,,,,9.07235359481721E+017,https://twitter.com/IokepaAloha/status/907235359481720832
berger_marsha,2017-09-10 20:08,0,0,Be safe!,,,,9.07033018681852E+017,https://twitter.com/berger_marsha/status/907033018681851904
KDVR,2017-09-10 16:44,9,50,Colorado @xcelenergy crews take convoy of utility vehicles to Florida to help with aftermath of #HurricaneIrma http:// bit.ly/2eXnveR pic.twitter.com/cPdbayJib1,,@xcelenergy,#HurricaneIrma,9.06981643830923E+017,https://twitter.com/KDVR/status/906981643830923264
channel2kwgn,2017-09-10 16:15,4,7,Colorado @xcelenergy crews take convoy of utility vehicles to Florida to help with aftermath of #HurricaneIrma http:// bit.ly/2eXnveR pic.twitter.com/ApHLNIzhnL,,@xcelenergy,#HurricaneIrma,9.06974339844772E+017,https://twitter.com/channel2kwgn/status/906974339844771840
AnicaPadilla,2017-09-10 16:10,0,0,Colorado @xcelenergy crews take convoy of utility vehicles to Florida to help with aftermath of #HurricaneIrma http:// bit.ly/2eXnveR pic.twitter.com/sXVg6s5JZ1,,@xcelenergy,#HurricaneIrma,9.06973182208471E+017,https://twitter.com/AnicaPadilla/status/906973182208471040
Shin3_Onn_Life,2017-09-10 15:07,0,2,@xcelenergy caravan of energy trucks on I-70 headed to help! #FLORIDAHURRICANE #FloridaStrong #HurracaineIrma #HurricaneIrmaTracking pic.twitter.com/pBzT5OQZC9,,@xcelenergy,#FLORIDAHURRICANE #FloridaStrong #HurracaineIrma #HurricaneIrmaTracking,9.06957370777096E+017,https://twitter.com/Shin3_Onn_Life/status/906957370777096192
Shin3_Onn_Life,2017-09-10 14:56,0,1,"@xcelenergy @XcelEnergyCO ""You guys are awesome!!!",,@xcelenergy @XcelEnergyCO,,9.06954521108246E+017,https://twitter.com/Shin3_Onn_Life/status/906954521108246529
auntT125,2017-09-10 09:29,0,0,God bless the @xcelenergy #linemen headed to the coast #hurricanerelief https://www. instagram.com/p/BY3LkxDhMVL/,,@xcelenergy,#linemen #hurricanerelief,9.06872176967508E+017,https://twitter.com/auntT125/status/906872176967507968
stephdenv,2017-09-09 23:16,0,0,My two most favorite volunteers! clothestokidsdenver @xcelenergy … https://www. instagram.com/p/BY2E6bmH7j8c 18fpM0Bw2A4j0gRAI1Omo4D04M0/ …,,@xcelenergy,,9.0671808599391E+017,https://twitter.com/stephdenv/status/906718085993910277
stephdenv,2017-09-09 19:40,0,0,"At @ClothesToKids today some #XEDOS volunteers stayed an hour over assigned time, really invested in their work! @xcelenergy #contest",,@ClothesToKids @xcelenergy,#XEDOS #contest,9.06663706922242E+017,https://twitter.com/stephdenv/status/906663706922242048
PjsInPajamas,2017-09-09 18:41,0,0,Tomorrow -> Day of Service!! Get out and volunteer!! @xcelenergy @KScienceSchool #contest #XEDOS https://www. instagram.com/p/BYysMCAhCoX/,,@xcelenergy @KScienceSchool,#contest #XEDOS,9.06648809949811E+017,https://twitter.com/PjsInPajamas/status/906648809949810688
PjsInPajamas,2017-09-09 18:41,0,0,Day of service in underway!!! #contest #XEDOS @KScienceSchool @xcelenergy https://www. instagram.com/p/BY0tjXYhEpE/,,@KScienceSchool @xcelenergy,#contest #XEDOS,9.06648759064556E+017,https://twitter.com/PjsInPajamas/status/906648759064555522
PjsInPajamas,2017-09-09 18:41,0,0,Beautiful day in Keystone @xcelenergy @KScienceSchool #contest #XEDOS https://www. instagram.com/p/BY003VlByjb/,,@xcelenergy @KScienceSchool,#contest #XEDOS,9.06648701543776E+017,https://twitter.com/PjsInPajamas/status/906648701543776257
PjsInPajamas,2017-09-09 18:41,0,0,The Xcel DOS cleaning crew! So many projects up here!! #XEDOS #contest @KScienceSchool @xcelenergy https://www. instagram.com/p/BY0yotDhrwj/,,@KScienceSchool @xcelenergy,#XEDOS #contest,9.06648671630045E+017,https://twitter.com/PjsInPajamas/status/906648671630045184
PjsInPajamas,2017-09-09 18:40,0,0,Xcel Energy's Day of Service Summit Co style #contest #XEDOS @KScienceSchool @xcelenergy https://www. instagram.com/p/BY1UHAHhTt0/,,@KScienceSchool @xcelenergy,#contest #XEDOS,9.06648647701598E+017,https://twitter.com/PjsInPajamas/status/906648647701598208
PjsInPajamas,2017-09-09 18:40,0,0,What an amazing day!!!! Day of Service was a success!! #contest #XEDOS @xcelenergy @KScienceSchool https://www. instagram.com/p/BY1TgADBIi9/,,@xcelenergy @KScienceSchool,#contest #XEDOS,9.06648616600723E+017,https://twitter.com/PjsInPajamas/status/906648616600723456
PjsInPajamas,2017-09-09 18:40,0,0,Sorry I'm blowing up my feed with tons of volunteer project pictures. It's for the @xcelenergy … https://www. instagram.com/p/BY1VekHhGni/,,@xcelenergy,,9.06648529220891E+017,https://twitter.com/PjsInPajamas/status/906648529220890624
PjsInPajamas,2017-09-09 18:40,0,0,Final one of the day! @KScienceSchool @xcelenergy #contest #XEDOS https://www. instagram.com/p/BY1l1vUh0hV/,,@KScienceSchool @xcelenergy,#contest #XEDOS,9.0664845806012E+017,https://twitter.com/PjsInPajamas/status/906648458060120064
AvrioAnalytics,2017-09-09 18:19,0,0,#pueblozoo looks great! @xcelenergy We help great brands cut through Twitter noise w/ AI. Can we set up a chat to see if we can help?,,@xcelenergy,#pueblozoo,9.06643148541219E+017,https://twitter.com/AvrioAnalytics/status/906643148541218816
DoctrDrewlittle,2017-09-09 18:10,0,1,Big thank you to our friends @xcelenergy for donating your time and your compassion today to… https://www. instagram.com/p/BY1icO_nTi2/,,@xcelenergy,,9.0664097827396E+017,https://twitter.com/DoctrDrewlittle/status/906640978273959937
SpecOlympicsCO,2017-09-09 17:49,0,0,Thank you @XcelEnergyCO for supporting @SpecOlympicsCO athletes today at @XcelEnergy Day of Service! #XEDOS #contest pic.twitter.com/XRRwP1xWuy,,@XcelEnergyCO @SpecOlympicsCO @XcelEnergy,#XEDOS #contest,9.06635588786258E+017,https://twitter.com/SpecOlympicsCO/status/906635588786257921
katefknott,2017-09-09 17:22,0,0,@xcelenergy @XcelEnergyCO @dps_foundation #XEDOS #contest pic.twitter.com/rgI77iCLoy,,@xcelenergy @XcelEnergyCO @dps_foundation,#XEDOS #contest,9.06628853933601E+017,https://twitter.com/katefknott/status/906628853933600768
htwizzler,2017-09-09 16:45,0,0,Dragging an interpretation sign up the trail!! #XEDOS @XcelEnergyCO @xcelenergy @MHYC pic.twitter.com/9lpoYutEf1,,@XcelEnergyCO @xcelenergy @MHYC,#XEDOS,9.06619521410019E+017,https://twitter.com/htwizzler/status/906619521410019328
htwizzler,2017-09-09 16:39,0,0,@xcelenergy @XcelEnergyCO @MHYC #contest #XEDOS pic.twitter.com/adu18vv8fA,,@xcelenergy @XcelEnergyCO @MHYC,#contest #XEDOS,9.06618067471426E+017,https://twitter.com/htwizzler/status/906618067471425536
GetContests,2017-09-09 16:38,1,0,"#Follow @getcontests to Get #Contests on your #TimeLine Win #Prizes , Have #Fun RT @htwizzler : @MHYC @xcelenergy #contest",,@getcontests @htwizzler @MHYC @xcelenergy,#Follow #Contests #TimeLine #Prizes #Fun #contest,9.06617749992075E+017,https://twitter.com/GetContests/status/906617749992075264
htwizzler,2017-09-09 16:37,0,0,#contest,,,#contest,9.06617599022076E+017,https://twitter.com/htwizzler/status/906617599022075904
htwizzler,2017-09-09 16:36,0,0,@XcelEnergyCO @MHYC @xcelenergy #contest #XEDOS pic.twitter.com/Kn7Xtdxjca,,@XcelEnergyCO @MHYC @xcelenergy,#contest #XEDOS,9.06617453039428E+017,https://twitter.com/htwizzler/status/906617453039427584
MHYC,2017-09-09 12:23,0,2,Happy #XEDOS everyone!!! These volunteers from @MHYC and @xcelenergy are fire-lining dirt up the… https://www. instagram.com/p/BY06tunAOs7/,,@MHYC @xcelenergy,#XEDOS,9.06553628835697E+017,https://twitter.com/MHYC/status/906553628835696640
hiCombest,2017-09-09 10:57,0,0,"They see me rolling, #XcelDayOfService . #XEDOS #Contest @XcelEnergy @MtSaintVincent @Mount… https://www. instagram.com/p/BY0w4vygmEs/",,@XcelEnergy @MtSaintVincent @Mount,#XcelDayOfService #XEDOS #Contest,9.06532017604624E+017,https://twitter.com/hiCombest/status/906532017604624385
hiCombest,2017-09-09 10:30,0,0,"Painting on the beautiful grounds here, #XcelDayOfService . #Xedos #Contest @XcelEnergy … https://www. instagram.com/p/BY0t2TLAiwH/",,@XcelEnergy,#XcelDayOfService #Xedos #Contest,9.06525324829229E+017,https://twitter.com/hiCombest/status/906525324829229058
PjsInPajamas,2017-09-09 10:28,0,1,Day of service in underway!!! #contest #XEDOS @KScienceSchool @xcelenergy https://www. instagram.com/p/BY0tjXYhEpE/,,@KScienceSchool @xcelenergy,#contest #XEDOS,9.06524675789828E+017,https://twitter.com/PjsInPajamas/status/906524675789828101
hiCombest,2017-09-09 10:19,0,0,"Here we go, #XcelDayOfService . #Xedos #Contest @XcelEnergy @MtSaintVincent @Mount Saint Vincent… https://www. instagram.com/p/BY0skTEAAFR/",,@XcelEnergy @MtSaintVincent @Mount,#XcelDayOfService #Xedos #Contest,9.06522507691352E+017,https://twitter.com/hiCombest/status/906522507691352066
Build_Tiny,2017-09-08 21:31,0,0,#contest @MinesTinyHouse @XcelEnergy #XEDOS Thanks to all who have volunteered on the Tiny House,,@MinesTinyHouse @XcelEnergy,#contest #XEDOS,9.06329289607471E+017,https://twitter.com/Build_Tiny/status/906329289607471104
Build_Tiny,2017-09-08 21:20,0,0,#XEDOS @MinesTinyHouse @XcelEnergy #contest Tiny is the new McMansion,,@MinesTinyHouse @XcelEnergy,#XEDOS #contest,9.06326288939442E+017,https://twitter.com/Build_Tiny/status/906326288939442176
lvean,2017-09-08 19:13,0,0,Thank you @xcelenergy for making posters to cheer on our @SpecOlympicsCO athletes at upcoming competitions. Thank you! #XEDOS #Contest pic.twitter.com/9XOrPTZtpE,,@xcelenergy @SpecOlympicsCO,#XEDOS #Contest,9.06294393216406E+017,https://twitter.com/lvean/status/906294393216405504
EnergyVeterans,2017-09-08 15:06,2,0,Thank you for the support @xcelenergy pic.twitter.com/1LtwhpU1A8,,@xcelenergy,,9.06232341839979E+017,https://twitter.com/EnergyVeterans/status/906232341839978497
stockpile,2017-09-08 14:11,0,0,We're going to be giving out free Apple stock on 9/12 to coincide with the #AppleEvent - pls RT if you think your followers would want some,,,#AppleEvent,9.06218388648636E+017,https://twitter.com/stockpile/status/906218388648636416
theowlinthewood,2017-09-08 00:42,0,1,"Our community is working on a program, but it's not available yet. That's why we went with Arcadia, but we can change later.",,,,9.06014936572113E+017,https://twitter.com/theowlinthewood/status/906014936572112896
theowlinthewood,2017-09-07 22:59,0,1,People don't realize that 50 percent wind through them doesn't cost extra. The 100 percent program costs us about $15 extra per month.,,,,9.05989010585076E+017,https://twitter.com/theowlinthewood/status/905989010585075712
theowlinthewood,2017-09-07 22:51,0,2,"Our family rents and we signed up with @ArcadiaPower , which is available across the country--offer both wind and solar.",,@ArcadiaPower,,9.05986872014389E+017,https://twitter.com/theowlinthewood/status/905986872014389248
clair520,2017-09-07 20:43,4,11,Wow 16 blue cells!Class owns 20.25% of all S&P stocks hitting new highs!Thx Coach 4 working so hard 1 day after UR surgery.what dedication!,,,,9.05954739778715E+017,https://twitter.com/clair520/status/905954739778715650
NRDCRenewables,2017-09-07 17:21,0,0,"@xcelenergy 's proposal to save customers' money investing in cheap, #cleanenergy will create more #cleanenergy jobs. https://www. bizjournals.com/denver/news/20 17/09/07/viewpoint-xcel-s-resource-plan-can-grow-colorado-s.html …",,@xcelenergy,#cleanenergy #cleanenergy,9.05903791072879E+017,https://twitter.com/NRDCRenewables/status/905903791072878592
SEPAPower,2017-09-07 15:00,1,0,"Be prepared to dive into CO's Energy Settlement w/ @xcelenergy 's Bill Dudley at #SPIcon Sept 12, download new report https:// sepapower.org/resource/color ado-energy-settlement/ … pic.twitter.com/z5NOg9Ua8b",,@xcelenergy,#SPIcon,9.05868330095006E+017,https://twitter.com/SEPAPower/status/905868330095005696
ClimateWest,2017-09-07 14:41,2,1,"More like economic concerns finally accounting for environment, @AldoSvaldi reports @xcelenergy 's move from #coal , http://www. denverpost.com/2017/09/03/col orado-coal-future-xcel-energy/ …",,@AldoSvaldi @xcelenergy,#coal,9.05863618755002E+017,https://twitter.com/ClimateWest/status/905863618755002368
mzjacobson,2017-09-07 12:11,3,6,"From @XcelEnergy : ""We are trying to work with any city that wants to go #100% renewable"" http:// dpo.st/2wJgClt via @denverpost",,@XcelEnergy @denverpost,#100,9.05825863521813E+017,https://twitter.com/mzjacobson/status/905825863521812484
everpowerwind,2017-09-07 12:01,1,2,Even energy companies like @xcelenergy are favoring investments in #renewables over #coal #readyfor100 http:// ow.ly/97XJ30eXPPb,,@xcelenergy,#renewables #coal #readyfor100,9.05823332683178E+017,https://twitter.com/everpowerwind/status/905823332683177985
dlukedoody,2017-09-07 10:44,0,0,& if you're interested in electric vehicles & live in MN @DriveElectricMN has had vouchers worth thousands of $$ off new Nissan Leafs ...18/,,@DriveElectricMN,,9.05804064423858E+017,https://twitter.com/dlukedoody/status/905804064423858177
dlukedoody,2017-09-07 10:43,0,0,"There are also community solar & wind programs out there, but I honestly don't know a lot abt them, so I'll let someone else speak up ...17/",,,,9.05803700261794E+017,https://twitter.com/dlukedoody/status/905803700261793793
dlukedoody,2017-09-07 10:42,0,0,that could make the idea of rooftop solar more palatable to many people. https://www. tesla.com/solarroof ... 16/,,,,9.05803447974466E+017,https://twitter.com/dlukedoody/status/905803447974465536
dlukedoody,2017-09-07 10:41,0,0,"But if you're able to think about solar panels, then @TeslaMotors/ @elonmusk seem to be doing some interesting work on solar roof tiles...15/",,@TeslaMotors @elonmusk,,9.0580330366099E+017,https://twitter.com/dlukedoody/status/905803303660990464
dlukedoody,2017-09-07 10:39,0,0,"It's one that often gets overlooked by hybrid vehicles & solar panels, but it's one that many people can start working on right away. ...14/",,,,9.05802760733512E+017,https://twitter.com/dlukedoody/status/905802760733511680
dlukedoody,2017-09-07 10:39,0,2,"At an event a couple years ago, @GlobalEcoGuy & @ramez named inefficient homes as a big problem that needs addressing. ... 13/",,@GlobalEcoGuy @ramez,,9.05802611835752E+017,https://twitter.com/dlukedoody/status/905802611835752448
dlukedoody,2017-09-07 10:37,0,0,& have programs that help with the cost of updates to make your home as efficient as possible. ... 12/,,,,9.05802305064325E+017,https://twitter.com/dlukedoody/status/905802305064325121
dlukedoody,2017-09-07 10:36,0,0,"If u own a home, look for programs like this one through @xcelenergy where they do an energy audit of yr home https://www. xcelenergy.com/programs_and_r ebates/residential_programs_and_rebates … ...11/",,@xcelenergy,,9.05801980651688E+017,https://twitter.com/dlukedoody/status/905801980651687936
Shortylu7,2017-09-07 10:28,0,1,"So electricity is out all day, I get texts from @xcelenergy & no electricity until 5pm. #ileostomy But @VeganOstomy gave me a tip.",,@xcelenergy @VeganOstomy,#ileostomy,9.05799911253434E+017,https://twitter.com/Shortylu7/status/905799911253434369
menco_finco,2017-09-06 13:52,2,3,"#EnergyStorage progress with @XcelEnergy , @ConnexusNews , @GREecondev , @FreshEnergy , #Communities , and @Ecolibrium3 https:// lnkd.in/eABCM-i",,@XcelEnergy @ConnexusNews @GREecondev @FreshEnergy @Ecolibrium3,#EnergyStorage #Communities,9.05488848867775E+017,https://twitter.com/menco_finco/status/905488848867774464
support4solar,2017-09-06 11:55,0,2,"Thank you, @xcelenergy , for sponsoring the 2017 @Solar_Decathlon & helping make this year's event a success. http://www. supportsolar.org",,@xcelenergy @Solar_Decathlon,,9.05459396544799E+017,https://twitter.com/support4solar/status/905459396544798721
GoodwillDenver,2017-09-06 11:29,0,0,Can't wait to have all the #XEDOS volunteers in our stores this Saturday! Thank you @xcelenergy … https://www. instagram.com/p/BYtBE4LHIOj/,,@xcelenergy,#XEDOS,9.05453007671669E+017,https://twitter.com/GoodwillDenver/status/905453007671668737
johnffarrell,2017-09-06 11:11,0,0,"Dear @XcelEnergy , RPS was to motivate first investments in RE, PURPA just says buy it if it’s cheaper. RE is.",,@XcelEnergy,,9.05448385720803E+017,https://twitter.com/johnffarrell/status/905448385720803328
stinsonservices,2017-09-06 10:38,0,0,Who should I contact then?,,,,9.05440173009371E+017,https://twitter.com/stinsonservices/status/905440173009371136
stinsonservices,2017-09-06 10:38,0,0,I have called that hotline for 2 days and been transferred all over the place. Do you have someone direct dial I can call?,,,,9.05439991333102E+017,https://twitter.com/stinsonservices/status/905439991333101570
stinsonservices,2017-09-06 10:29,0,0,I've sent you 3 DM now and no response.,,,,9.05437900623491E+017,https://twitter.com/stinsonservices/status/905437900623491072
PjsInPajamas,2017-09-06 09:45,1,1,The preparations are underway in Silverthorne! #XEDOS #contest @xcelenergy @KScienceSchool https://www. instagram.com/p/BYs6Sbdhl0l/,,@xcelenergy @KScienceSchool,#XEDOS #contest,9.05426776473481E+017,https://twitter.com/PjsInPajamas/status/905426776473481216
stinsonservices,2017-09-05 17:30,0,0,@xcelenergy We have called your builder hotline and been transfered everywhere but no response. We need a power drop ASAP. Contact us.,,@xcelenergy,,9.05181247688888E+017,https://twitter.com/stinsonservices/status/905181247688888320
HCG500,2017-09-05 10:34,0,0,. @xcelenergy Foundation donates to the American Red Cross to assist with Hurricane Harvey relief http://www. thewheelerreport.com/wheeler_docs/f iles/0901xcel.pdf …,,@xcelenergy,,9.05076749620453E+017,https://twitter.com/HCG500/status/905076749620453376
CseaE,2017-09-04 16:28,0,0,I did. Thanks for helping!,,,,9.04803481495552E+017,https://twitter.com/CseaE/status/904803481495552000
CseaE,2017-09-04 15:07,0,0,@xcelenergy Question: Can you guys legally require me to pay two bills within 28 days?,,@xcelenergy,,9.04783113498223E+017,https://twitter.com/CseaE/status/904783113498222594
playerkewl,2017-09-04 00:02,0,0,@xcelenergy and 0,,@xcelenergy,,9.04555226019094E+017,https://twitter.com/playerkewl/status/904555226019094529
freedomco1876,2017-09-03 16:54,0,0,All so @xcelenergy can access tax payer subsidies before the deadline. #copolitics https:// twitter.com/RepJeniArndt/s tatus/904425692980551682 …,,@xcelenergy,#copolitics,9.04447499578077E+017,https://twitter.com/freedomco1876/status/904447499578077184
annikaimueller,2017-09-03 13:23,0,2,Omfg I am DYING,,,,9.04394331032654E+017,https://twitter.com/annikaimueller/status/904394331032653824
CameronBuscher,2017-09-03 12:48,0,2,They need to know!,,,,9.04385698840535E+017,https://twitter.com/CameronBuscher/status/904385698840535040
saamato,2017-09-03 12:48,0,2,Lol thanks! I like how you kept xcel in the thread!,,,,9.04385597845906E+017,https://twitter.com/saamato/status/904385597845905408
CameronBuscher,2017-09-03 12:44,0,1,pic.twitter.com/U0KDYwqPJr,,,,9.04384569956114E+017,https://twitter.com/CameronBuscher/status/904384569956114432
CameronBuscher,2017-09-03 12:44,0,1,"I told Courtney this and she said ""nobody is gonna wanna do this shit"" and she's embarrassed because she spelled roux wrong. pic.twitter.com/Zaa4nTsfDr",,,,9.0438453557144E+017,https://twitter.com/CameronBuscher/status/904384535571439617
saamato,2017-09-02 22:17,0,1,fine but i want the recipe for that queso,,,,9.04166475455275E+017,https://twitter.com/saamato/status/904166475455275008
saamato,2017-09-02 22:09,0,2,you bringing that bread to work to share?,,,,9.04164364453765E+017,https://twitter.com/saamato/status/904164364453765120
CameronBuscher,2017-09-02 19:05,0,6,Hello yes @xcelenergy why am I one of 15 people without power when I'm trying to bake bread pic.twitter.com/1b50rm0nuv,,@xcelenergy,,9.04118147602555E+017,https://twitter.com/CameronBuscher/status/904118147602554880
kkaufmann,2017-09-02 16:39,1,0,A Behind-The-Scenes Look At A Major 2016 Energy Settlement http:// j.mp/2wt3gvc @SolarIndustry @SEPAPower @GRID @xcelenergy @SolarWakeup,,@SolarIndustry @SEPAPower @GRID @xcelenergy @SolarWakeup,,9.0408142921003E+017,https://twitter.com/kkaufmann/status/904081429210030080
lubbockonline,2017-09-01 19:54,1,0,Xcel Energy Foundation donates to #AmericanRedCross http:// lubbockonline.com/local-news/new s/2017-09-01/xcel-energy-foundation-donates-american-red-cross … #Harvey @xcelenergy pic.twitter.com/hv8V7tvdHR,,@xcelenergy,#AmericanRedCross #Harvey,9.0376814707703E+017,https://twitter.com/lubbockonline/status/903768147077029888
publicpowerorg,2017-09-01 14:05,0,1,"Utility's #Colorado plan would expand #wind , #solar , shut coal plants https:// buff.ly/2eL5P2u @xcelenergy @bouldercolorado #CleanEnergy pic.twitter.com/HOCdWexnql",,@xcelenergy @bouldercolorado,#Colorado #wind #solar #CleanEnergy,9.03680133344711E+017,https://twitter.com/publicpowerorg/status/903680133344710656
EUCIEvents,2017-09-01 11:43,0,2,Case Studies from @apsFYI @MyBGE @cpsenergy @MarylandPSC @portlandgeneral and @xcelenergy 2017 Rate Design Conf! http://www. euci.com/event_post/091 7-rate-design-conference/?x=27992v1Lx0101 … pic.twitter.com/JMhvHfhJst,,@apsFYI @MyBGE @cpsenergy @MarylandPSC @portlandgeneral @xcelenergy,,9.03644559388709E+017,https://twitter.com/EUCIEvents/status/903644559388708864
oliviafeld,2017-09-01 10:37,0,0,". @xcelenergy to initate an RPF in the next few days for 2.4 GW of #wind , #solar , and #gas -fired gen in #Colorado - http://www. powerfinancerisk.com/Article/374703 4/Default/Xcel-to-Issue-14-GW-RFP-for-Wind-Solar-and-Gas-fired-Generation.html … …",,@xcelenergy,#wind #solar #gas #Colorado,9.0362796462934E+017,https://twitter.com/oliviafeld/status/903627964629340160
Rigstreetglobal,2017-09-01 07:30,0,0,"#Roustabout required at @xcelenergy Energy, #silverthorne Click to apply https:// goo.gl/AC4MVD #Jobs #OilRigJobs #GulfJobs #USAJobs pic.twitter.com/TDDgAHg1OX",,@xcelenergy,#Roustabout #silverthorne #Jobs #OilRigJobs #GulfJobs #USAJobs,9.03580718126608E+017,https://twitter.com/Rigstreetglobal/status/903580718126608386
awordaboutwind,2017-09-01 07:30,0,0,". @xcelenergy is planning a $2.5bn investment in the state of Colorado, including up to 1GW of new #wind capacity. http://www. awordaboutwind.com/analysis/ pic.twitter.com/NxReW79wbc",,@xcelenergy,#wind,9.03580698291909E+017,https://twitter.com/awordaboutwind/status/903580698291908609
reNEWS_Robin,2017-09-01 05:24,0,0,@xcelenergy asks CPUC to approve plan for up to 1.7GW of new #renewables capacity in #Colorado http:// renews.biz/108336/ pic.twitter.com/RfVij8QUMN,,@xcelenergy,#renewables #Colorado,9.03549002557338E+017,https://twitter.com/reNEWS_Robin/status/903549002557337600
Ty_Double_U,2017-08-31 20:06,0,0,@xcelenergy thanks for all the rolling blackouts lately. You're really a fantastic company...,,@xcelenergy,,9.03408664593171E+017,https://twitter.com/Ty_Double_U/status/903408664593170432
InovateusSolar,2017-08-31 14:10,0,0,. @xcelenergy calls for closing 2 older units at Comanche Generating Station one in 2022 & one in 2025 ☼ http:// owl.li/Mn7U30eOVXG #SolarIsNow,,@xcelenergy,#SolarIsNow,9.03319025190613E+017,https://twitter.com/InovateusSolar/status/903319025190612993
KanzoInc,2017-08-31 14:10,0,0,. @xcelenergy calls for closing 2 older units at Comanche Generating Station one in 2022 & one in 2025 ☼ http:// owl.li/Mn7U30eOVXG #SolarIsNow,,@xcelenergy,#SolarIsNow,9.03319002122002E+017,https://twitter.com/KanzoInc/status/903319002122002433
rebatebus,2017-08-31 13:57,5,4,Shoutout to @xcelenergy in #Colorado and #Minnesota for committing to #RenewableEnergy and dumping #coal ! https:// medium.com/@rebatebus/xce l-energy-continues-to-excel-energy-efficiency-5b1a870e01bb …,,@xcelenergy @rebatebus,#Colorado #Minnesota #RenewableEnergy #coal,9.03315944616984E+017,https://twitter.com/rebatebus/status/903315944616984576
JensenWerley,2017-08-31 13:00,0,0,. @xcelenergy announces early retirement of two coal plants https:// bizwest.com/2017/08/30/xce l-announces-early-retirement-two-coal-plants/?member=unlimited …,,@xcelenergy,,9.03301364947722E+017,https://twitter.com/JensenWerley/status/903301364947722240
bizwestmedia,2017-08-31 13:00,0,0,. @xcelenergy announces early retirement of two coal plants https:// bizwest.com/2017/08/30/xce l-announces-early-retirement-two-coal-plants/?member=unlimited …,,@xcelenergy,,9.03301358979355E+017,https://twitter.com/bizwestmedia/status/903301358979354624
EvanJPlez,2017-08-31 12:54,0,1,"@xcelenergy to close 2 #coal plants to be replaced with #wind , #solar , and NG. http://www. utilitydive.com/news/xcel-ener gy-proposes-shuttering-2-colorado-coal-plants/503878/ … #cleanenergy #climatechange",,@xcelenergy,#coal #wind #solar #cleanenergy #climatechange,9.03300069763547E+017,https://twitter.com/EvanJPlez/status/903300069763547136
NAWindpower,2017-08-31 12:15,2,1,". @xcelenergy , @OtterTailPwrCo complete S.D. CAPX2020 transmission project, now ready to interconnect with #wind ! http:// bit.ly/2xPEPpQ pic.twitter.com/NV6Ct01bWp",,@xcelenergy @OtterTailPwrCo,#wind,9.03290080399372E+017,https://twitter.com/NAWindpower/status/903290080399372288
Tigercomm,2017-08-31 12:07,0,0,RT @BlattnerEnergy . @xcelenergy proposes major #CleanEnergy plan for #Colorado http:// bit.ly/2xAPVQe,,@BlattnerEnergy @xcelenergy,#CleanEnergy #Colorado,9.0328818534153E+017,https://twitter.com/Tigercomm/status/903288185341530112
MplsChamber,2017-08-31 10:36,1,2,Pretty cool to see member @xcelenergy working alongside @CityMinneapolis to reach 100% renewable energy in 5 years: http:// bit.ly/2gmjKjj,,@xcelenergy @CityMinneapolis,,9.03265125242728E+017,https://twitter.com/MplsChamber/status/903265125242728448
BlattnerEnergy,2017-08-31 09:58,1,6,. @xcelenergy proposes major #CleanEnergy plan for #Colorado http://www. windpowerengineering.com/construction/p rojects/xcel-energy-proposes-major-clean-energy-plan-colorado/ …,,@xcelenergy,#CleanEnergy #Colorado,9.03255555984077E+017,https://twitter.com/BlattnerEnergy/status/903255555984076802
pizzanea,2017-08-30 21:44,0,1,"Sorry I missed you Martha , not private but a big table of @xcelenergy execs from CO and MN.",,@xcelenergy,,9.03070935707734E+017,https://twitter.com/pizzanea/status/903070935707734016
StuartW,2017-08-30 18:59,0,0,"@XcelEnergy plans to retire two #coalfiredplants in #Pueblo , increase renewables http:// dpo.st/2iFNc4E via @denverpost",,@XcelEnergy @denverpost,#coalfiredplants #Pueblo,9.03029430360015E+017,https://twitter.com/StuartW/status/903029430360014848
michelleforwind,2017-08-30 14:36,0,0,@xcelenergy proposes major #cleanenergy plan for #Colorado : http:// ow.ly/rGwY30eNeC3 pic.twitter.com/tdaGlr0jPY,,@xcelenergy,#cleanenergy #Colorado,9.0296335933891E+017,https://twitter.com/michelleforwind/status/902963359338909696
