busted_halo,2017-09-18 10:51,0,0,I disagree. Nuclear is 1 of the better options 4 clean energy. People arent willing to check facts & compare Nuc to solar/wind/natural gas,,,,9.09791931105927E+017,https://twitter.com/busted_halo/status/909791931105927168
CharlesWieand,2017-09-18 10:39,4,25,It's all fun & games for these Greedy companies until disaster strikes. They have no concern for human life or the planet.,,,,9.09788986842993E+017,https://twitter.com/CharlesWieand/status/909788986842992640
C_J_Boyle,2017-09-18 10:38,0,0,Weird thing is - Nuclear power plants need power in order to power down and takes a few months to cool... so... if something goes wrong,,,,9.09788750628102E+017,https://twitter.com/C_J_Boyle/status/909788750628102144
CharlesWieand,2017-09-18 10:17,0,1,Good reason to shut them all down,,,,9.09783347378966E+017,https://twitter.com/CharlesWieand/status/909783347378966528
TomZapiecki,2017-09-18 09:15,0,0,"Actually, they contain 20% of the world's fresh water supply.",,,,9.09767918518448E+017,https://twitter.com/TomZapiecki/status/909767918518448128
fxrseen,2017-09-18 08:56,0,1,pic.twitter.com/gC89TL205u,,,,9.09763134197342E+017,https://twitter.com/fxrseen/status/909763134197342208
BrooksSquid,2017-09-18 08:54,0,0,Been drinking?,,,,9.0976243964996E+017,https://twitter.com/BrooksSquid/status/909762439649959936
KevinM180,2017-09-18 08:42,0,1,"Are not most nuclear power plants built next to a source of water? No, I didn't do any research... ~i~",,,,9.09759492497097E+017,https://twitter.com/KevinM180/status/909759492497096704
CharlesWieand,2017-09-18 08:34,1,22,And they build them right on Great Lakes..one of Americas largest fresh water sources..,,,,9.09757618343817E+017,https://twitter.com/CharlesWieand/status/909757618343817216
CharlesWieand,2017-09-18 07:34,17,29,These nuclear plants are not safe only a matter of time... @AEPnews https://www. clickondetroit.com/news/valve-ope ns-unexpectedly-during-nuclear-reactor-shutdown_ …,,@AEPnews,,9.09742398561022E+017,https://twitter.com/CharlesWieand/status/909742398561021952
wlbcstudio,2017-09-18 06:40,0,0,"1,086 @AEPnews customers in Madison county are without power - estimated fix: 9:30 a.m. @WLBCNewsCenter @SteveWLBC",,@AEPnews @WLBCNewsCenter @SteveWLBC,,9.09728923935806E+017,https://twitter.com/wlbcstudio/status/909728923935805440
kjr3474,2017-09-17 18:24,0,0,"@AEPnews One of your crews from Canton is working, as we speak, to get our neighborhood back on line. Thank-you for all your hard work! pic.twitter.com/pkirOCf1Zf",,@AEPnews,,9.0954361583947E+017,https://twitter.com/kjr3474/status/909543615839469568
RyanBHart,2017-09-16 05:50,0,1,Thank you @AEPnews for helping restoration efforts in Florida! pic.twitter.com/koPxBtGerS,,@AEPnews,,9.08991597144101E+017,https://twitter.com/RyanBHart/status/908991597144100865
dreampearl08,2017-09-16 00:05,0,0,My power went out not a single storm in sight. @AEPnews Longest hour of my life,,@AEPnews,,9.08904763646812E+017,https://twitter.com/dreampearl08/status/908904763646812160
GoBigInTexas,2017-09-15 19:00,2,0,Great to see our Investor @AEPnews named one of the nation's top utilities for #econdev Way to #GoBigInTexas http:// ow.ly/s10v30fc9Ep,,@AEPnews,#econdev #GoBigInTexas,9.08827911066653E+017,https://twitter.com/GoBigInTexas/status/908827911066652672
DeSotoElem,2017-09-15 13:06,3,21,"So Thankful! This Crew, @AEPnews , all the way from Oklahoma helping so our tiniest DeSoto dragons can return to school on 9/18. @HCPSArea1 pic.twitter.com/S63er3pdhF",,@AEPnews @HCPSArea1,,9.08738901111689E+017,https://twitter.com/DeSotoElem/status/908738901111689217
LeoGutson,2017-09-15 07:18,0,0,Gracias @AsocDIRSE por compartir! Webinar 27/9 “Nuevas realidades en la gestión de riesgos” con @BBVA @AEPnews @MahindraRise cc @DatamaranAI https:// twitter.com/AsocDIRSE/stat us/908618064207470592 …,,@AsocDIRSE @BBVA @AEPnews @MahindraRise @DatamaranAI,,9.08651231618507E+017,https://twitter.com/LeoGutson/status/908651231618506752
DatamaranAI,2017-09-14 07:23,0,0,"We will answer your q's on managing escalating risks, with help of experts from @bbva , @AEPnews , & Mahindra Sanyo! https://www. datamaran.com/risk-webinar-r egistration/ … pic.twitter.com/3PCTUuiVjU",,@bbva @AEPnews,,9.08290185242267E+017,https://twitter.com/DatamaranAI/status/908290185242267648
ChrisQuaranta,2017-09-13 16:03,0,0,"@AEPnews Fried the appliances in my house due to lack of maintenance on their line, denied my claim Be hearing more from me",,@AEPnews,,9.08058501368467E+017,https://twitter.com/ChrisQuaranta/status/908058501368467456
EnergyAcuity,2017-09-13 11:09,0,0,"3 #electric #transmission companies in the U.S. that you should keep an eye on, including @AEPnews : https:// hubs.ly/H08wg4j0",,@AEPnews,#electric #transmission,9.07984570385097E+017,https://twitter.com/EnergyAcuity/status/907984570385096705
library_queen_b,2017-09-12 14:35,3,7,Community Care Day! AEP mesmerized our students by writing messages as they cleaned our windows. @ColsCitySchools @AEPnews #SpiritOfCCS pic.twitter.com/CJaIhiAIRH,,@ColsCitySchools @AEPnews,#SpiritOfCCS,9.07674060968128E+017,https://twitter.com/library_queen_b/status/907674060968128513
treevangelist,2017-09-12 14:21,1,4,Amazing to see utility companies descend to restore power. They deserve more recognition. @AEPnews @DaveyTree @Asplundh_Tree #treechat https:// twitter.com/jchapstk/statu s/907669915947151360 …,,@AEPnews @DaveyTree @Asplundh_Tree,#treechat,9.07670594069701E+017,https://twitter.com/treevangelist/status/907670594069700608
Packers_No1,2017-09-12 12:59,0,0,they haven't tweeted in 10 days. GG,,,,9.07649957414556E+017,https://twitter.com/Packers_No1/status/907649957414555649
Packers_No1,2017-09-12 12:52,0,0,I need to know how many are without power and an eta when it will be restored.,,,,9.07648023991333E+017,https://twitter.com/Packers_No1/status/907648023991332864
Packers_No1,2017-09-12 12:51,0,0,"@AEPnews Power outages in Huntington, WV and surrounding areas. The website showing outages hasn't been updates since 10:46am",,@AEPnews,,9.07647900016104E+017,https://twitter.com/Packers_No1/status/907647900016103425
mjasonhanson,2017-09-12 12:39,0,0,@AEPnews whats up with power in barboursville,,@AEPnews,,9.07644747224842E+017,https://twitter.com/mjasonhanson/status/907644747224842242
babs_sawyer,2017-09-12 12:21,0,0,Thank you,,,,9.07640255049806E+017,https://twitter.com/babs_sawyer/status/907640255049805824
babs_sawyer,2017-09-12 11:36,0,0,@AEPnews @AEP #replacemeplease#beforeifall#lawnviewatbreezeway#corpuschristitexas pic.twitter.com/ra0df8PwIy pic.twitter.com/50cOlsjgiL,,@AEPnews @AEP,#replacemeplease #beforeifall #lawnviewatbreezeway #corpuschristitexas,9.07628874057617E+017,https://twitter.com/babs_sawyer/status/907628874057617409
DanPalmWSET,2017-09-12 07:59,2,2,"Filling in on the morning shift. In Roanoke at @AEPnews , some workers heading to GA & FL to help restore power. pic.twitter.com/fGlBTBJxTD",,@AEPnews,,9.07574291104924E+017,https://twitter.com/DanPalmWSET/status/907574291104923648
laplacanancy,2017-09-11 22:22,0,1,Sure is...do you understand that @WSJ @nbc @CBS @ABC @FoxTV @SouthernCompany @dukeenergy @AEPnews @Edison_Electric @TEPenergy @apsFYI ???? https:// twitter.com/GlobalEcoGuy/s tatus/907120654847062016 …,,@WSJ @nbc @CBS @ABC @FoxTV @SouthernCompany @dukeenergy @AEPnews @Edison_Electric @TEPenergy @apsFYI,,9.07429168996024E+017,https://twitter.com/laplacanancy/status/907429168996024320
condoblues,2017-09-11 15:16,1,1,The Lisa Daily is out! http:// paper.li/condoblues/143 3790983?edition_id=b42ece80-9725-11e7-87ea-0cc47a0d1609 … Stories via @AEPnews @kaflickinger74 @GreenIsUni #travel #ad,,@AEPnews @kaflickinger74 @GreenIsUni,#travel #ad,9.07321958710248E+017,https://twitter.com/condoblues/status/907321958710247428
BlakeSobczak,2017-09-11 12:05,1,0,"Sec. Perry brings some new faces to the Electricity Advisory Committee, incl. chair who spent 37 years at @AEPnews — https://www. eenews.net/energywire/sto ries/1060060189/ …",,@AEPnews,,9.07273889197314E+017,https://twitter.com/BlakeSobczak/status/907273889197314050
FortnightlyMag,2017-09-11 10:05,1,0,"Interview with CEO Nick Akins, American Electric Power @AEPnews http:// ow.ly/K4Z030f2M1I pic.twitter.com/AmlzVqLUSs",,@AEPnews,,9.07243632444498E+017,https://twitter.com/FortnightlyMag/status/907243632444497920
EnergyWriters,2017-09-11 08:15,0,0,AEP settlement allots $10.5 million for utility microgrids http:// ow.ly/8y7030eSIw5 @AEPnews #microgrid #utility #microgriddemonstration pic.twitter.com/XOVDjm3149,,@AEPnews,#microgrid #utility #microgriddemonstration,9.07215979234648E+017,https://twitter.com/EnergyWriters/status/907215979234648064
ThinkMicrogrid,2017-09-11 08:15,0,0,AEP settlement allots $10.5 million for utility microgrids http:// ow.ly/8y7030eSIw5 @AEPnews #microgrid #utility #microgriddemonstration pic.twitter.com/ncE9pamNrR,,@AEPnews,#microgrid #utility #microgriddemonstration,9.07215973958156E+017,https://twitter.com/ThinkMicrogrid/status/907215973958156290
MicrogridNews,2017-09-11 08:15,0,0,AEP settlement allots $10.5 million for utility microgrids http:// ow.ly/8y7030eSIw5 @AEPnews #microgrid #utility #microgriddemonstration pic.twitter.com/1uS8MXebyp,,@AEPnews,#microgrid #utility #microgriddemonstration,9.07215951522927E+017,https://twitter.com/MicrogridNews/status/907215951522926592
ElisaWood,2017-09-11 08:15,0,0,AEP settlement allots $10.5 million for utility microgrids http:// ow.ly/8y7030eSIw5 @AEPnews #microgrid #utility #microgriddemonstration pic.twitter.com/WLDA9zfXv2,,@AEPnews,#microgrid #utility #microgriddemonstration,9.07215941901189E+017,https://twitter.com/ElisaWood/status/907215941901189121
Microgridevents,2017-09-11 08:15,0,0,AEP settlement allots $10.5 million for utility microgrids http:// ow.ly/8y7030eSIw5 @AEPnews #microgrid #utility #microgriddemonstration pic.twitter.com/VbAzvc2pvL,,@AEPnews,#microgrid #utility #microgriddemonstration,9.07215939644555E+017,https://twitter.com/Microgridevents/status/907215939644555267
EfficiencyMkts,2017-09-11 08:15,0,0,AEP settlement allots $10.5 million for utility microgrids http:// ow.ly/8y7030eSIw5 @AEPnews #microgrid #utility #microgriddemonstration pic.twitter.com/tRt3owfvQs,,@AEPnews,#microgrid #utility #microgriddemonstration,9.07215937719423E+017,https://twitter.com/EfficiencyMkts/status/907215937719422977
laplacanancy,2017-09-10 09:33,0,0,@JuliaHamm maybe you can ask utilities in #denial about #climatechange ? @SouthernCompany @AEPnews @apsFYI @TEPenergy @DukeEnergy CEOs$$$$$$$,,@JuliaHamm @SouthernCompany @AEPnews @apsFYI @TEPenergy @DukeEnergy,#denial #climatechange,9.06873171617468E+017,https://twitter.com/laplacanancy/status/906873171617468421
Cflbooks2014,2017-09-09 14:29,2,7,"Working hard to restore power in hard hit Rockport, Texas! @AEPnews Be safe and thank u! #HurricaneHarvey pic.twitter.com/SWCAkoKYNM",,@AEPnews,#HurricaneHarvey,9.06585347374625E+017,https://twitter.com/Cflbooks2014/status/906585347374624768
Galamoth_band,2017-09-09 11:41,0,0,"@AEPnews 15 days without electricity, all neighborhood is lit up except us. What's your excuse today? I call everyday",,@AEPnews,,9.06543069142639E+017,https://twitter.com/Galamoth_band/status/906543069142638592
Galamoth_band,2017-09-08 14:52,0,0,"Yea but I'm always put on a ""list"" Still awaiting for someone to come",,,,9.06228883351097E+017,https://twitter.com/Galamoth_band/status/906228883351097349
Galamoth_band,2017-09-08 14:05,0,0,@AEPnews Waiting for power to return all I need is someone to come REATTACH THE LINES 2 weeks now! The rest of my neighborhood has theirs. pic.twitter.com/Bgtxs930q4,,@AEPnews,,9.06216988128764E+017,https://twitter.com/Galamoth_band/status/906216988128763904
PurdueCCO,2017-09-08 12:01,0,1,And American Electric Power @AEPnews,,@AEPnews,,9.06185673102815E+017,https://twitter.com/PurdueCCO/status/906185673102815234
ThinkMicrogrid,2017-09-08 11:15,0,0,AEP settlement allots $10.5 million for utility microgrids http:// ow.ly/8y7030eSIw5 @AEPnews #microgrid #utility #microgriddemonstration pic.twitter.com/XFhQbojKrs,,@AEPnews,#microgrid #utility #microgriddemonstration,9.06174144370418E+017,https://twitter.com/ThinkMicrogrid/status/906174144370417666
EnergyWriters,2017-09-08 11:15,0,0,AEP settlement allots $10.5 million for utility microgrids http:// ow.ly/8y7030eSIw5 @AEPnews #microgrid #utility #microgriddemonstration pic.twitter.com/seUspVuSUu,,@AEPnews,#microgrid #utility #microgriddemonstration,9.06174141958685E+017,https://twitter.com/EnergyWriters/status/906174141958684674
Microgridevents,2017-09-08 11:15,0,0,AEP settlement allots $10.5 million for utility microgrids http:// ow.ly/8y7030eSIw5 @AEPnews #microgrid #utility #microgriddemonstration pic.twitter.com/bEgSJPGEUO,,@AEPnews,#microgrid #utility #microgriddemonstration,9.06174089357914E+017,https://twitter.com/Microgridevents/status/906174089357914112
ElisaWood,2017-09-08 11:15,0,0,AEP settlement allots $10.5 million for utility microgrids http:// ow.ly/8y7030eSIw5 @AEPnews #microgrid #utility #microgriddemonstration pic.twitter.com/UB7ODM0R87,,@AEPnews,#microgrid #utility #microgriddemonstration,9.06174088942678E+017,https://twitter.com/ElisaWood/status/906174088942678017
MicrogridNews,2017-09-08 11:15,0,2,AEP settlement allots $10.5 million for utility microgrids http:// ow.ly/8y7030eSIw5 @AEPnews #microgrid #utility #microgriddemonstration pic.twitter.com/LHhriUYi6S,,@AEPnews,#microgrid #utility #microgriddemonstration,9.06174088594543E+017,https://twitter.com/MicrogridNews/status/906174088594542593
EfficiencyMkts,2017-09-08 11:15,0,0,AEP settlement allots $10.5 million for utility microgrids http:// ow.ly/8y7030eSIw5 @AEPnews #microgrid #utility #microgriddemonstration pic.twitter.com/6UjJrrvLZn,,@AEPnews,#microgrid #utility #microgriddemonstration,9.06174088376439E+017,https://twitter.com/EfficiencyMkts/status/906174088376438784
DatamaranAI,2017-09-08 06:16,0,0,"Also this webinar & audience can ask their questions to elite panel from @BBVA , @AEPnews , Mahindra Sanyo Steel! https://www. datamaran.com/risk-webinar-r egistration/ … pic.twitter.com/eng32GrPzo",,@BBVA @AEPnews,,9.06098846253683E+017,https://twitter.com/DatamaranAI/status/906098846253682688
DatamaranAI,2017-09-08 06:13,1,1,"Or this webinar! Free to subscribe & features @BBVA , @AEPnews & Mahindra Sanyo. Please RT! https://www. datamaran.com/risk-webinar-r egistration/ … pic.twitter.com/S2CPFW74Jt",,@BBVA @AEPnews,,9.06098076045238E+017,https://twitter.com/DatamaranAI/status/906098076045238272
EnergyWriters,2017-09-07 11:15,0,0,AEP settlement allots $10.5 million for utility microgrids http:// ow.ly/8y7030eSIw5 @AEPnews #microgrid #utility #microgriddemonstration pic.twitter.com/A2tN5Sux2D,,@AEPnews,#microgrid #utility #microgriddemonstration,9.05811740667122E+017,https://twitter.com/EnergyWriters/status/905811740667121664
ThinkMicrogrid,2017-09-07 11:15,0,0,AEP settlement allots $10.5 million for utility microgrids http:// ow.ly/8y7030eSIw5 @AEPnews #microgrid #utility #microgriddemonstration pic.twitter.com/TR6q2imjPh,,@AEPnews,#microgrid #utility #microgriddemonstration,9.05811737378685E+017,https://twitter.com/ThinkMicrogrid/status/905811737378684928
EfficiencyMkts,2017-09-07 11:15,0,0,AEP settlement allots $10.5 million for utility microgrids http:// ow.ly/8y7030eSIw5 @AEPnews #microgrid #utility #microgriddemonstration pic.twitter.com/3QyvxNJF3M,,@AEPnews,#microgrid #utility #microgriddemonstration,9.05811693900624E+017,https://twitter.com/EfficiencyMkts/status/905811693900623874
MicrogridNews,2017-09-07 11:15,0,0,AEP settlement allots $10.5 million for utility microgrids http:// ow.ly/8y7030eSIw5 @AEPnews #microgrid #utility #microgriddemonstration pic.twitter.com/BUjnMlAd5i,,@AEPnews,#microgrid #utility #microgriddemonstration,9.05811693074346E+017,https://twitter.com/MicrogridNews/status/905811693074345984
Microgridevents,2017-09-07 11:15,0,0,AEP settlement allots $10.5 million for utility microgrids http:// ow.ly/8y7030eSIw5 @AEPnews #microgrid #utility #microgriddemonstration pic.twitter.com/iOcVN9iV8I,,@AEPnews,#microgrid #utility #microgriddemonstration,9.05811692013146E+017,https://twitter.com/Microgridevents/status/905811692013146112
ElisaWood,2017-09-07 11:15,0,0,AEP settlement allots $10.5 million for utility microgrids http:// ow.ly/8y7030eSIw5 @AEPnews #microgrid #utility #microgriddemonstration pic.twitter.com/xiKShqYTW1,,@AEPnews,#microgrid #utility #microgriddemonstration,9.05811688007635E+017,https://twitter.com/ElisaWood/status/905811688007634944
westTXmissioner,2017-09-07 09:35,0,0,"News from #Marfa , #Texas ... ""Area AEP linemen join #HurricaneHarvey recovery efforts"" http:// westexmissioner.blogspot.com/2017/09/in-new s-area-aep-linemen-join-hurricane.html … @AEPnews @bigbendnow pic.twitter.com/n0JADrZd4w",,@AEPnews @bigbendnow,#Marfa #Texas #HurricaneHarvey,9.05786657470865E+017,https://twitter.com/westTXmissioner/status/905786657470865408
